seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,0.0001,badnet,"(8, 8)",badnet,0.978,0.98,0.162,0.912,-1.25529450198393e-08,1.3114665990135282e-08,0.0009835999492601461,3.1270772868014705,0.27061514326492453,6.887811069081724
10,-1,0.0001,badnet,"(8, 8)",badnet,0.978,0.97,0.252,0.9233333333333333,-1.2683913344590991e-08,1.3194732889755751e-08,0.0009896049667316813,3.0534935904311085,0.2661101379361955,6.621847687331644
11,-1,0.0001,badnet,"(8, 8)",badnet,0.978,0.978,0.41,0.932,-1.2865557643189418e-08,1.3381346789132287e-08,0.0010036010091849215,2.8694042225319736,0.21221082180025813,6.452073637005509
100,-1,0.0001,badnet,"(8, 8)",badnet,0.978,0.972,0.3,0.9313333333333333,-1.3159474114535763e-08,1.3868186074117843e-08,0.0010401139555588383,2.8633528651275504,0.23264623353633432,6.427878841857986
101,-1,0.0001,badnet,"(8, 8)",badnet,0.978,0.976,0.4,0.9286666666666666,-1.1718889396337957e-08,1.2397112856420717e-08,0.0009297834642315538,2.95810080992372,0.2245427647363296,6.727524746823413
1,-1,0.00046415888336127773,badnet,"(8, 8)",badnet,0.978,0.974,0.718,0.9813333333333333,-1.315687947147248e-07,2.0056203325828153e-07,0.015042152494371115,3.156345826877907,0.24641868399564332,6.446813368772104
10,-1,0.00046415888336127773,badnet,"(8, 8)",badnet,0.978,0.976,0.752,0.9853333333333333,-1.4999139538387413e-07,2.064162190180549e-07,0.015481216426354118,3.0882921368628837,0.28705239328111426,6.199848738517166
11,-1,0.00046415888336127773,badnet,"(8, 8)",badnet,0.978,0.976,0.866,0.9873333333333333,-1.470960163189968e-07,1.9572821963574806e-07,0.014679616472681104,2.9067961554763446,0.32554948825121954,5.969986690409617
100,-1,0.00046415888336127773,badnet,"(8, 8)",badnet,0.978,0.972,0.772,0.9826666666666667,-1.3975227089285038e-07,2.0406699087230408e-07,0.015305024315422806,2.8847416515856446,0.19955446065163981,6.112100351055097
101,-1,0.00046415888336127773,badnet,"(8, 8)",badnet,0.978,0.978,0.77,0.982,-1.370327056651319e-07,1.9788564882495392e-07,0.014841423661871543,2.9534114496865733,0.1937386564043891,6.1970859428555976
1,-1,0.002154434690031882,badnet,"(8, 8)",badnet,0.978,0.978,0.862,0.998,-1.7215925656712188e-06,5.36410817713087e-06,0.40230811328481525,3.1253691340930865,0.16725339800584277,6.005622398054455
10,-1,0.002154434690031882,badnet,"(8, 8)",badnet,0.978,0.966,0.852,0.9966666666666667,-2.378434820433175e-06,5.3088539384487704e-06,0.3981640453836578,3.0639735539418234,0.12216885792082205,5.699066346167637
11,-1,0.002154434690031882,badnet,"(8, 8)",badnet,0.978,0.974,0.926,0.996,-2.2831124308583758e-06,5.025950865424686e-06,0.37694631490685143,2.9299839612075447,0.2999702369902039,5.627972896478742
100,-1,0.002154434690031882,badnet,"(8, 8)",badnet,0.978,0.974,0.878,0.9966666666666667,-2.22512314068821e-06,5.407544729178641e-06,0.4055658546883981,2.8742359938325364,0.18234426047222022,5.847202049483617
101,-1,0.002154434690031882,badnet,"(8, 8)",badnet,0.978,0.98,0.87,0.996,-2.563083234241062e-06,5.281965559989271e-06,0.3961474169991953,2.904578469700008,0.18970107940482508,5.470565260554117
1,-1,0.01,badnet,"(8, 8)",badnet,0.976,0.97,0.882,0.9986666666666667,-3.323227971205058e-05,0.00016193483174583225,12.14511238093742,3.1972948367300087,0.0012170122088996345,6.814388061221548
10,-1,0.01,badnet,"(8, 8)",badnet,0.976,0.968,0.876,0.9986666666666667,-5.761242102101607e-05,0.0001555418724319699,11.665640432397742,3.114634810329105,0.033703186269673766,6.66230822253447
11,-1,0.01,badnet,"(8, 8)",badnet,0.976,0.958,0.936,0.9986666666666667,-4.79981246216386e-05,0.00014763190337647154,11.072392753235365,3.0113424194340013,0.056891777029240385,6.188250823085375
100,-1,0.01,badnet,"(8, 8)",badnet,0.976,0.968,0.888,0.9993333333333333,-5.405638884676744e-05,0.00016184705401553877,12.138529051165408,2.9114060712348735,0.139172813418386,7.0698553827689405
101,-1,0.01,badnet,"(8, 8)",badnet,0.976,0.976,0.868,0.9986666666666667,-5.9669926713519576e-05,0.0001533608515620121,11.502063867150907,2.952137908503738,0.025314131693804674,6.544524631559532
1,-1,0.046415888336127774,badnet,"(8, 8)",badnet,0.964,0.96,0.882,1.0,-0.0008366532832456574,0.004713134072405422,353.48505543040665,3.4139499036976413,0.0348409886314336,7.669906785207015
10,-1,0.046415888336127774,badnet,"(8, 8)",badnet,0.964,0.956,0.856,1.0,-0.001717485566334266,0.004448557794974057,333.64183462305425,3.2729858440340656,3.9460689488041224e-05,8.179887621014663
11,-1,0.046415888336127774,badnet,"(8, 8)",badnet,0.964,0.952,0.916,1.0,-0.0011252489917679721,0.00423920363457275,317.9402725929562,3.176188259234611,0.04848469555620902,7.344697642251146
100,-1,0.046415888336127774,badnet,"(8, 8)",badnet,0.964,0.958,0.886,1.0,-0.00138947676176575,0.004569393759451809,342.7045319588857,2.985111035068345,0.001198557903066353,9.361367561474658
101,-1,0.046415888336127774,badnet,"(8, 8)",badnet,0.964,0.968,0.864,1.0,-0.0014998268212657068,0.004453108343486318,333.98312576147384,3.151597584636219,0.035885460405175255,8.140301994510597
1,-1,0.21544346900318823,badnet,"(8, 8)",badnet,0.948,0.93,0.862,1.0,-0.023032688615682625,0.12670411157161804,9502.808367871354,3.65410421881363,0.0007170517308367771,9.464211332395864
10,-1,0.21544346900318823,badnet,"(8, 8)",badnet,0.948,0.946,0.826,1.0,-0.04731111821238036,0.12126416680359435,9094.812510269576,3.52052693128824,0.0005102458343898089,10.55202162514707
11,-1,0.21544346900318823,badnet,"(8, 8)",badnet,0.948,0.93,0.91,1.0,-0.025869133151086042,0.11257624815922711,8443.218611942033,3.3732667030459393,0.0021524939579003746,9.535820808304054
100,-1,0.21544346900318823,badnet,"(8, 8)",badnet,0.948,0.94,0.882,1.0,-0.0353556791065383,0.11892235102489936,8919.176326867451,3.1023871782043124,0.0011540043400402838,12.364018564063391
101,-1,0.21544346900318823,badnet,"(8, 8)",badnet,0.948,0.958,0.844,1.0,-0.03867641635356376,0.12314657930933827,9235.99344820037,3.4944186341146386,0.01327084494535641,10.707073982621344
1,-1,1.0,badnet,"(8, 8)",badnet,0.946,0.912,0.864,1.0,-0.5772549971273908,3.040469632110917,228035.22240831875,3.785930297256248,0.0004877341090759262,11.533790800985317
10,-1,1.0,badnet,"(8, 8)",badnet,0.946,0.932,0.814,1.0,-1.146112844546981,2.9865325204867506,223989.9390365063,3.7007815974923313,0.004499281728419021,11.906152324103884
11,-1,1.0,badnet,"(8, 8)",badnet,0.946,0.918,0.902,1.0,-0.5849850415933928,2.698598956772784,202394.9217579588,3.496387594967441,3.0025997183871722e-05,10.757320238556519
100,-1,1.0,badnet,"(8, 8)",badnet,0.946,0.924,0.876,1.0,-0.862987696782969,2.8266414069879895,211998.1055240992,3.205346863349593,0.0001698448071861633,14.783076435916175
101,-1,1.0,badnet,"(8, 8)",badnet,0.946,0.936,0.832,1.0,-0.9450668910056736,3.0407340989026053,228055.0574176954,3.754715148940405,0.012864078013531175,12.672935090417656
1,-1,4.641588833612772,badnet,"(8, 8)",badnet,0.942,0.912,0.846,1.0,-13.038905173673717,67.64544892371326,5073408.669278494,3.8271408365839794,0.0010499117485938078,12.265874206253693
10,-1,4.641588833612772,badnet,"(8, 8)",badnet,0.942,0.926,0.808,1.0,-25.610661221570123,67.19319415466555,5039489.561599916,3.7650057316706973,0.001291040116182938,12.472052916441642
11,-1,4.641588833612772,badnet,"(8, 8)",badnet,0.942,0.914,0.896,1.0,-12.890950755229055,60.228468294267124,4517135.122070034,3.537982610522551,0.0007320455133711688,11.242206508995302
100,-1,4.641588833612772,badnet,"(8, 8)",badnet,0.942,0.92,0.868,1.0,-19.464219145223655,62.855434043922365,4714157.553294177,3.2450830412703406,0.0013755679295737828,15.721086655910302
101,-1,4.641588833612772,badnet,"(8, 8)",badnet,0.942,0.932,0.828,1.0,-21.300134865095433,68.44293778599915,5133220.333949937,3.8467122231445607,0.0036273668803347404,13.421253331477063
1,-1,21.54434690031882,badnet,"(8, 8)",badnet,0.94,0.91,0.844,1.0,-284.0874948967823,1468.4304652020535,110132284.89015402,3.8369901238722854,0.0011933894946957184,12.447248210407919
10,-1,21.54434690031882,badnet,"(8, 8)",badnet,0.94,0.924,0.808,1.0,-556.631967893582,1462.8475173722472,109713563.80291854,3.7809871451819204,0.0005621135281322114,12.610018945724322
11,-1,21.54434690031882,badnet,"(8, 8)",badnet,0.94,0.914,0.896,1.0,-279.45233627318174,1308.8194003278425,98161455.02458818,3.5481845355634514,8.565501759142325e-05,11.36203771282174
100,-1,21.54434690031882,badnet,"(8, 8)",badnet,0.94,0.92,0.864,1.0,-424.1767304483638,1364.523790022844,102339284.25171329,3.2551894394449303,0.0005411023415088068,15.96105691519326
101,-1,21.54434690031882,badnet,"(8, 8)",badnet,0.94,0.932,0.828,1.0,-464.08286969014574,1490.2526364713904,111768947.73535427,3.8694054496953507,0.0017342236168508911,13.603565146333024
1,-1,100.0,badnet,"(8, 8)",badnet,0.94,0.908,0.844,1.0,-6135.638861269938,31688.95892704716,2376671919.528537,3.8391637209419107,0.0012251520024440254,12.487614752821036
10,-1,100.0,badnet,"(8, 8)",badnet,0.94,0.924,0.806,1.0,-12015.58080294215,31589.133185062376,2369184988.8796782,3.7845484883731944,0.0004407048649168382,12.640620431601644
11,-1,100.0,badnet,"(8, 8)",badnet,0.94,0.914,0.896,1.0,-6029.132621464424,28251.551119824977,2118866333.9868731,3.5504505677516107,2.634910904237419e-05,11.38870364093683
100,-1,100.0,badnet,"(8, 8)",badnet,0.94,0.92,0.864,1.0,-9161.998688834512,29447.258484576785,2208544386.343259,3.2574530005526094,0.0004073695231839473,16.014889194629358
101,-1,100.0,badnet,"(8, 8)",badnet,0.94,0.932,0.828,1.0,-10023.43226490777,32181.815583923573,2413636168.794268,3.874449261215629,0.0014057466899794944,13.643967524067808
