seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,0.0001,0.1,badnet,"(16, 16)",badnet,0.958,0.952,0.316,0.9,-0.001065135019315132,0.01436900497046232,1077.675372784674,1.5108485948786,0.36093323339919114,2.4190792279196867
10,0.0001,0.1,badnet,"(16, 16)",badnet,0.958,0.958,0.106,0.876,-0.0006832987288281659,0.06058493614325923,4543.870210744442,1.5219006403316406,0.45645340484225383,2.3249162833709747
11,0.0001,0.1,badnet,"(16, 16)",badnet,0.958,0.956,0.31,0.9006666666666666,-0.0014416106401376953,0.03065057007868807,2298.7927559016052,1.5372128569019445,0.4253364768286877,2.460871088739734
100,0.0001,0.1,badnet,"(16, 16)",badnet,0.958,0.956,0.128,0.8833333333333333,-0.004867508866564587,0.0349047779455273,2617.8583459145475,1.5248930305652748,0.37467744204322717,2.2827213178405468
101,0.0001,0.1,badnet,"(16, 16)",badnet,0.958,0.96,0.128,0.8766666666666667,-0.0003358667288747716,0.030360377047933724,2277.0282785950294,1.5786305332466923,0.43154382201218866,2.30350639380607
1,0.0001,0.21544346900318834,badnet,"(16, 16)",badnet,0.968,0.96,0.436,0.912,-0.0036024386902143426,0.2051070208912084,15383.02656684063,1.6036856365960883,0.2671508123860864,2.6542251871739824
10,0.0001,0.21544346900318834,badnet,"(16, 16)",badnet,0.968,0.97,0.484,0.924,-0.017292250827371014,0.1685445008876679,12640.837566575092,1.610436675775304,0.3252129122069961,2.5380969019475086
11,0.0001,0.21544346900318834,badnet,"(16, 16)",badnet,0.968,0.966,0.43,0.9173333333333333,-0.000236727671845361,0.29003902581205065,21752.926935903797,1.6301912707676236,0.30456848491896893,2.6888223585996665
100,0.0001,0.21544346900318834,badnet,"(16, 16)",badnet,0.968,0.962,0.116,0.882,-0.0087366627201172,0.19908086467715455,14931.064850786592,1.6170547783066966,0.24192885035450762,2.5057256478260648
101,0.0001,0.21544346900318834,badnet,"(16, 16)",badnet,0.968,0.97,0.506,0.9313333333333333,-0.023276463309761238,0.0964054496998011,7230.408727485082,1.679889274447457,0.32531840056020056,2.5277852719556826
