seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,0.0001,badnet,"(8, 8)",badnet,0.864,0.868,0.148,0.796,-8.562844431697628e-05,8.950052729673792e-05,6.712539547255345,1.8078954609164826,0.384327434398637,4.07801141653647
10,-1,0.0001,badnet,"(8, 8)",badnet,0.864,0.862,0.156,0.8,-8.553062001230464e-05,8.927205834252457e-05,6.695404375689343,1.8144627318049924,0.38842907914796154,4.120019512663844
11,-1,0.0001,badnet,"(8, 8)",badnet,0.864,0.868,0.184,0.8013333333333333,-7.791916623805662e-05,8.225289861293033e-05,6.1689673959697755,1.7455872220284583,0.3499884182898177,4.001784692559763
100,-1,0.0001,badnet,"(8, 8)",badnet,0.864,0.862,0.18,0.798,-7.698139857940491e-05,8.141809255437371e-05,6.106356941578028,1.735700451333189,0.39468409986316766,3.914184774317641
101,-1,0.0001,badnet,"(8, 8)",badnet,0.864,0.864,0.182,0.804,-7.962110285594638e-05,8.403522007653636e-05,6.302641505740227,1.7470197076964618,0.36799200852699177,3.9972351021986334
1,-1,0.00046415888336127773,badnet,"(8, 8)",badnet,0.884,0.888,0.14,0.8313333333333334,-0.0006950849316271574,0.0007129476935934623,53.47107701950967,2.606872780884036,0.1723844822369047,6.73362511493641
10,-1,0.00046415888336127773,badnet,"(8, 8)",badnet,0.884,0.884,0.138,0.826,-0.0006935798316044568,0.0007116672031196264,53.37504023397198,2.6057574227733835,0.1519528786894005,6.871227328578331
11,-1,0.00046415888336127773,badnet,"(8, 8)",badnet,0.884,0.896,0.228,0.84,-0.0006303829303061642,0.0006528374064157536,48.96280548118152,2.488031313115999,0.14846473610180583,6.693102595257726
100,-1,0.00046415888336127773,badnet,"(8, 8)",badnet,0.884,0.892,0.182,0.8306666666666667,-0.0006253421153259533,0.0006456243893039379,48.42182919779534,2.4820962195814547,0.17419945620611968,6.520466091027514
101,-1,0.00046415888336127773,badnet,"(8, 8)",badnet,0.884,0.888,0.174,0.8286666666666667,-0.0006604526581545031,0.000680461962398079,51.03464717985593,2.4931934419493182,0.16207447661050076,6.8165107104833575
1,-1,0.002154434690031882,badnet,"(8, 8)",badnet,0.914,0.906,0.246,0.8886666666666667,-0.004380056884345936,0.004477789031811566,335.8341773858674,3.6143506529188865,0.05944483330420402,10.35103834765914
10,-1,0.002154434690031882,badnet,"(8, 8)",badnet,0.914,0.896,0.268,0.8826666666666667,-0.004443615248679915,0.004546500229555864,340.9875172166898,3.5748064647103948,0.04668499150711639,10.32686062134629
11,-1,0.002154434690031882,badnet,"(8, 8)",badnet,0.914,0.9,0.428,0.9093333333333333,-0.003901577258431151,0.004058776158311375,304.40821187335314,3.380238239168489,0.043250457667498486,10.22652496166698
100,-1,0.002154434690031882,badnet,"(8, 8)",badnet,0.914,0.906,0.286,0.882,-0.003996850727602079,0.004116179665024714,308.7134748768536,3.4118983684981146,0.05854452374495963,9.731401309414
101,-1,0.002154434690031882,badnet,"(8, 8)",badnet,0.914,0.9,0.232,0.8873333333333333,-0.00426310892277822,0.0043736340844703295,328.0225563352747,3.416136675250443,0.05497730301841136,10.620665069928412
1,-1,0.01,badnet,"(8, 8)",badnet,0.916,0.898,0.486,0.9486666666666667,-0.027055067859719367,0.028102258130478664,2107.6693597859,4.892953833998558,0.018829875094386054,15.057462423300176
10,-1,0.01,badnet,"(8, 8)",badnet,0.916,0.892,0.548,0.9533333333333334,-0.02840421656719242,0.029372339128592776,2202.925434644458,4.776393936474983,0.01194912474320161,14.998575138886368
11,-1,0.01,badnet,"(8, 8)",badnet,0.916,0.906,0.606,0.962,-0.024011579094434556,0.02530841461014695,1898.1310957610212,4.454884438194157,0.008083130414410567,14.648020400751857
100,-1,0.01,badnet,"(8, 8)",badnet,0.916,0.894,0.534,0.956,-0.02522552123576858,0.026388573996287128,1979.1430497215347,4.569196542891886,0.014348996948447419,13.702507520443795
101,-1,0.01,badnet,"(8, 8)",badnet,0.916,0.9,0.42,0.9546666666666667,-0.02606581337483383,0.027057287760259462,2029.2965820194597,4.5658464916310315,0.017079531709876118,15.402367823804378
1,-1,0.046415888336127774,badnet,"(8, 8)",badnet,0.92,0.894,0.604,0.9973333333333333,-0.20263286357291188,0.21860129764576233,16395.097323432175,6.739068116012176,0.003733628804481118,21.93519544390531
10,-1,0.046415888336127774,badnet,"(8, 8)",badnet,0.92,0.87,0.672,0.9966666666666667,-0.21620265713365944,0.22836807190381006,17127.605392785754,6.527175555768225,0.0012897384714832252,22.10165503394761
11,-1,0.046415888336127774,badnet,"(8, 8)",badnet,0.92,0.9,0.674,0.9966666666666667,-0.1830088552662254,0.196361177838022,14727.08833785165,6.040694478050475,0.000586330342233723,21.077381853653364
100,-1,0.046415888336127774,badnet,"(8, 8)",badnet,0.92,0.892,0.642,0.994,-0.19318352929992974,0.2097282382384337,15729.617867882527,6.236376591285874,0.001818169756390732,19.71174761467618
