seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,0.0001,badnet,"(16, 16)",badnet,0.978,0.98,0.91,0.9773333333333334,-7.395485671458142e-09,8.789987325063479e-09,0.0006592490493797609,2.256240301347307,0.21693217174721438,5.059410416155432
10,-1,0.0001,badnet,"(16, 16)",badnet,0.978,0.978,0.81,0.97,-7.734889930126142e-09,8.345396748014867e-09,0.000625904756101115,2.2794307700161474,0.2337020172264692,4.923509807189695
11,-1,0.0001,badnet,"(16, 16)",badnet,0.978,0.978,0.892,0.9766666666666667,-8.976684318100413e-09,9.676844125490372e-09,0.0007257633094117779,2.282349186475713,0.2158896636198701,5.251853468598318
100,-1,0.0001,badnet,"(16, 16)",badnet,0.978,0.968,0.908,0.978,-9.121783996782527e-09,9.853153516985616e-09,0.0007389865137739212,2.3081990146893077,0.15885550383644736,5.000853582146112
101,-1,0.0001,badnet,"(16, 16)",badnet,0.978,0.974,0.966,0.98,-6.778417007579218e-09,8.12415340505637e-09,0.0006093115053792277,2.473306777822455,0.20894275399947906,5.199318050575979
1,-1,0.00046415888336127773,badnet,"(16, 16)",badnet,0.978,0.978,0.972,0.992,-7.537652632855663e-08,1.362430431674709e-07,0.010218228237560316,2.223207329331367,0.36206173276741993,4.53838729908735
10,-1,0.00046415888336127773,badnet,"(16, 16)",badnet,0.978,0.972,0.946,0.9906666666666667,-7.484043659160555e-08,1.2798005606084124e-07,0.009598504204563093,2.20107490401591,0.3379215645928471,4.746651672253501
11,-1,0.00046415888336127773,badnet,"(16, 16)",badnet,0.978,0.976,0.988,0.9933333333333333,-8.55704803739565e-08,1.333991295883676e-07,0.01000493471912757,2.197367047442527,0.32273083385255863,4.446571795900975
100,-1,0.00046415888336127773,badnet,"(16, 16)",badnet,0.978,0.976,0.97,0.9933333333333333,-7.998768118468873e-08,1.3418794623818487e-07,0.010064095967863866,2.2986272647036214,0.19526717300049606,4.810079256710716
101,-1,0.00046415888336127773,badnet,"(16, 16)",badnet,0.978,0.976,0.99,0.9926666666666667,-6.66505381251204e-08,1.3699901530895812e-07,0.010274926148171859,2.462535851993668,0.29056309538556685,4.953006817373426
1,-1,0.002154434690031882,badnet,"(16, 16)",badnet,0.978,0.978,0.98,0.9973333333333333,-1.0712683550496358e-06,3.4986934053615075e-06,0.26240200540211306,2.1515830579866937,0.3808843678791183,5.475758949735401
10,-1,0.002154434690031882,badnet,"(16, 16)",badnet,0.978,0.972,0.968,0.9966666666666667,-9.85803812529055e-07,3.331692532459061e-06,0.24987693993442958,2.103967693137571,0.3987766972504971,5.810223101791399
11,-1,0.002154434690031882,badnet,"(16, 16)",badnet,0.978,0.976,0.992,0.998,-9.750495750420943e-07,3.2113411705050054e-06,0.2408505877878754,2.073489895072224,0.24634164220427227,4.571383434280837
100,-1,0.002154434690031882,badnet,"(16, 16)",badnet,0.978,0.98,0.988,0.9973333333333333,-9.358529609856725e-07,3.51092320393925e-06,0.26331924029544374,2.277512335941838,0.18400531744918883,4.879105998238588
101,-1,0.002154434690031882,badnet,"(16, 16)",badnet,0.978,0.976,0.992,0.9973333333333333,-1.046004649879532e-06,3.629642540935536e-06,0.2722231905701652,2.380918070789982,0.27532250280188336,4.788539076487982
1,-1,0.01,badnet,"(16, 16)",badnet,0.976,0.974,0.978,0.9986666666666667,-2.611170482505962e-05,0.00010627556598665202,7.970667448998902,2.161292177496002,0.14151895335964387,6.0182609045444355
10,-1,0.01,badnet,"(16, 16)",badnet,0.976,0.974,0.972,0.9986666666666667,-2.096782377088997e-05,0.00010326929221666888,7.7451969162501655,2.123635144487635,0.046736614948149895,6.863183307349425
11,-1,0.01,badnet,"(16, 16)",badnet,0.976,0.974,0.994,0.9986666666666667,-1.6762101417679142e-05,9.575925444426427e-05,7.18194408331982,2.114424171339964,0.09485329516141591,5.248007329915384
100,-1,0.01,badnet,"(16, 16)",badnet,0.976,0.968,0.98,0.9993333333333333,-2.147518126219648e-05,0.00010766520413006107,8.074890309754581,2.350126978048007,0.05163701358422128,6.455323319623555
101,-1,0.01,badnet,"(16, 16)",badnet,0.976,0.974,0.99,0.9986666666666667,-2.488034547393893e-05,0.00010741947746880977,8.056460810160733,2.3189118649576286,0.011614942288496044,6.0411349829350485
1,-1,0.046415888336127774,badnet,"(16, 16)",badnet,0.964,0.968,0.966,1.0,-0.0007641126868132442,0.0031474612742017115,236.05959556512838,2.29206376400986,0.0012820340622383404,6.227728319199922
10,-1,0.046415888336127774,badnet,"(16, 16)",badnet,0.964,0.966,0.964,1.0,-0.0007005025909825942,0.003084764545664078,231.35734092480584,2.222557215435914,0.010939397295056488,7.387391763273887
11,-1,0.046415888336127774,badnet,"(16, 16)",badnet,0.964,0.96,0.99,1.0,-0.0004283650320806029,0.002919361236976495,218.95209277323713,2.299598871734649,0.004266820345251985,7.637444568642864
100,-1,0.046415888336127774,badnet,"(16, 16)",badnet,0.964,0.964,0.982,1.0,-0.0006437908468010296,0.003240011445403828,243.0008584052871,2.5116667384839775,0.003959537611042438,8.481476820681133
101,-1,0.046415888336127774,badnet,"(16, 16)",badnet,0.964,0.964,0.984,1.0,-0.0008600810221561943,0.003199090709152534,239.93180318644005,2.3562995521609635,0.050926496721449575,7.630390778250573
1,-1,0.21544346900318823,badnet,"(16, 16)",badnet,0.948,0.946,0.96,1.0,-0.020246744512959974,0.08431166160919827,6323.37462068987,2.4743413918239665,0.00013869934066309544,9.329113761020828
10,-1,0.21544346900318823,badnet,"(16, 16)",badnet,0.948,0.942,0.96,1.0,-0.021956087390346626,0.08369556470768341,6277.1673530762555,2.3265405613010754,0.00299173886358766,9.687970541846099
11,-1,0.21544346900318823,badnet,"(16, 16)",badnet,0.948,0.942,0.98,1.0,-0.011908451379470341,0.08044777521863129,6033.5831413973465,2.5179676182230173,0.002131114259877991,9.478215981125379
100,-1,0.21544346900318823,badnet,"(16, 16)",badnet,0.948,0.944,0.966,1.0,-0.021024172104302744,0.08869926205799158,6652.444654349369,2.758399968210253,0.0011640053440569878,11.285614186069514
101,-1,0.21544346900318823,badnet,"(16, 16)",badnet,0.948,0.948,0.968,1.0,-0.02963662283623665,0.09085861740439495,6814.396305329621,2.653404141668348,0.00024072979173908282,10.124802697458906
1,-1,1.0,badnet,"(16, 16)",badnet,0.946,0.944,0.956,1.0,-0.48437693055383463,2.0220362240115715,151652.71680086787,2.5966270415135293,0.0031551720141230117,11.977130155523795
10,-1,1.0,badnet,"(16, 16)",badnet,0.946,0.928,0.95,1.0,-0.5680370319135287,2.010142207201536,150760.6655401152,2.3902824667671156,4.0680600866650804e-05,10.809897696298213
11,-1,1.0,badnet,"(16, 16)",badnet,0.946,0.938,0.978,1.0,-0.29607831238297083,1.944765595554219,145857.41966656642,2.6574234694589496,0.004368218407682631,10.297822485523502
100,-1,1.0,badnet,"(16, 16)",badnet,0.946,0.924,0.96,1.0,-0.570795957502176,2.158741952412257,161905.64643091927,2.96628109654456,0.000635800359909947,14.294546862022742
101,-1,1.0,badnet,"(16, 16)",badnet,0.946,0.942,0.968,1.0,-0.8168548286111443,2.2909958246442104,171824.6868483158,2.969526038807767,3.0412683830767532e-06,12.478993868587287
