seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.996,0.05,0.9006666666666666,-1.1319974622653234e-05,1.1327012663693396e-05,0.8495259497770047,2.1191561037160738,0.8133634171627869,4.992657322142669
10,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.064,0.9033333333333333,-1.1284494294603167e-05,1.1290003704785302e-05,0.8467502778588977,2.119409001060342,0.8084968937381668,4.992810901187603
11,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.03,0.9,-1.1300660319306883e-05,1.1311015496640513e-05,0.8483261622480385,2.1217962614023036,0.8110964785781105,4.996817605180466
100,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.996,0.058,0.9046666666666666,-1.1402098626454262e-05,1.141074444692065e-05,0.8558058335190488,2.121981435515175,0.8139740300546344,4.983524688893839
101,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.032,0.9026666666666666,-1.1292594475249664e-05,1.1298855939754132e-05,0.8474141954815599,2.123351903372849,0.8107552902279205,4.972904307182296
1,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.998,0.996,0.388,0.9486666666666667,-0.0001260148990162364,0.0001261442232649871,9.460816744874034,3.459906914354355,0.6453469873867166,8.735249246828792
10,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.358,0.95,-0.00012518332138473887,0.0001253086186915977,9.398146401869829,3.459819455880861,0.6314137842076446,8.766871307698862
11,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.382,0.9453333333333334,-0.00012674213522836665,0.00012695715592242184,9.521786694181637,3.4625541760741383,0.6420575398354846,8.762773375223034
100,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.384,0.9486666666666667,-0.0001269896993285237,0.0001270686165836347,9.530146243772602,3.4619784084250305,0.642841561322259,8.758056786304527
101,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.998,0.996,0.424,0.9453333333333334,-0.00012986042604497874,0.00013008594286714013,9.75644571503551,3.4714851116130405,0.6349248751530868,8.75110210795259
1,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.998,0.994,0.736,0.986,-0.0011340704111656463,0.001135591103413903,85.16933275604272,5.350836505642551,0.44987392721284974,13.33697273306258
10,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.998,0.996,0.732,0.9853333333333333,-0.0011216526786413438,0.0011236408355588575,84.27306266691431,5.354629780809942,0.42358235746341066,13.467239768743951
11,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.998,0.994,0.74,0.9886666666666667,-0.0011627675344916427,0.0011653160519674486,87.39870389755865,5.341816315326328,0.44772607007385473,13.413228744641783
100,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.998,0.994,0.69,0.986,-0.001149258467783061,0.00115118696210679,86.33902215800926,5.35001310018354,0.43508451769058937,13.490139494844284
101,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.998,0.996,0.718,0.9873333333333333,-0.0012419898148443346,0.001245725507923283,93.42941309424621,5.367179377102704,0.4233178102025105,13.50116892981608
1,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.998,0.994,0.836,1.0,-0.010856231119793065,0.010944752454494595,820.8564340870946,7.700044548887207,0.28171802325394874,19.208654840444122
10,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.998,0.994,0.834,1.0,-0.010873032247048919,0.010968547785072244,822.6410838804183,7.717449635794857,0.2483906117975067,19.459031875769437
11,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.998,0.994,0.842,0.9986666666666667,-0.011349693138845504,0.011437380322664208,857.8035241998157,7.65742104250665,0.28459346978320055,19.301986156646056
100,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.998,0.996,0.808,0.998,-0.011349367001835172,0.011459238492013812,859.4428869010359,7.695042217935213,0.25036536480327115,19.516428586681066
101,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.998,0.996,0.816,1.0,-0.012812722186264081,0.012931515111623921,969.8636333717941,7.711982406673502,0.24056925539008117,19.567388055000595
1,-1,0.01291549665014884,invisible,"(224, 224)",invisible,0.998,0.994,0.864,1.0,-0.15070242978400747,0.15932243930134338,11949.182947600753,10.402117524467752,0.16197395045669835,26.064624019117137
10,-1,0.01291549665014884,invisible,"(224, 224)",invisible,0.998,0.994,0.86,1.0,-0.1552827521978081,0.16444948535834367,12333.711401875775,10.439919126365085,0.12999293620613336,26.563890159697024
11,-1,0.01291549665014884,invisible,"(224, 224)",invisible,0.998,0.994,0.854,1.0,-0.15966690550119975,0.16817435921644888,12613.076941233667,10.302390177886126,0.16990330174082963,26.122301963524308
100,-1,0.01291549665014884,invisible,"(224, 224)",invisible,0.998,0.996,0.844,1.0,-0.16781511064233098,0.1756175129460752,13171.31347095564,10.40062389070056,0.12532770553161685,26.7265944080069
101,-1,0.01291549665014884,invisible,"(224, 224)",invisible,0.998,0.996,0.832,1.0,-0.1965906550236192,0.2040887696203265,15306.657721524487,10.400739956947048,0.11921711358138344,26.657174580144435
