seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,1e-05,0.1,invisible,"(224, 224)",invisible,0.976,0.972,0.114,0.9053333333333333,-0.00042489651778803496,0.03605553069203491,2704.1648019026184,1.6233847022545334,0.7269521965089525,2.6571825877205217
10,1e-05,0.1,invisible,"(224, 224)",invisible,0.976,0.976,0.054,0.896,-0.0025103656560898926,0.035256425661756234,2644.2319246317174,1.62621049963115,0.7628115889471535,2.670175388753304
11,1e-05,0.1,invisible,"(224, 224)",invisible,0.976,0.966,0.102,0.8973333333333333,-0.0008585065401154178,0.008519250722472201,638.943804185415,1.6188815022149747,0.7248145993276378,2.635961377336189
100,1e-05,0.1,invisible,"(224, 224)",invisible,0.976,0.972,0.086,0.9006666666666666,-0.00022516806719447596,0.01899385003836777,1424.5387528775827,1.618801379284286,0.720765848794358,2.642448380618223
101,1e-05,0.1,invisible,"(224, 224)",invisible,0.976,0.968,0.108,0.896,-0.001005158262423038,0.0085162910641475,638.7218298110625,1.6197812312370212,0.7263342986609789,2.6476165595589967
1,1e-05,0.2782559402207124,invisible,"(224, 224)",invisible,0.984,0.982,0.16,0.9146666666666666,0.009284906914304964,0.8395093823609427,62963.203677070705,1.8211382440647095,0.7825771892127309,3.131818644047855
10,1e-05,0.2782559402207124,invisible,"(224, 224)",invisible,0.984,0.988,0.036,0.9033333333333333,0.016482242650801095,1.001249901164324,75093.7425873243,1.826912167762625,0.8040125434588044,3.146611913004212
11,1e-05,0.2782559402207124,invisible,"(224, 224)",invisible,0.984,0.982,0.132,0.9086666666666666,0.03836494611980249,1.4348637125036525,107614.77843777394,1.8285292745741186,0.7995229343156605,3.159099539457175
100,1e-05,0.2782559402207124,invisible,"(224, 224)",invisible,0.984,0.984,0.094,0.9053333333333333,0.008884656200385132,0.7171761727865744,53788.21295899308,1.8149039839522945,0.7703955825161577,3.1356421986222323
101,1e-05,0.2782559402207124,invisible,"(224, 224)",invisible,0.984,0.982,0.132,0.9066666666666666,0.007739203179684203,0.7133961251298424,53504.70938473818,1.8143091553713868,0.7763295648945185,3.113785779228966
1,1e-05,0.774263682681127,invisible,"(224, 224)",invisible,0.996,0.994,0.384,0.944,0.05329179889837713,7.707915209814807,578093.6407361105,2.0264367310618745,0.8349690330805113,3.6913455933983856
