seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,1e-05,invisible,"(224, 224)",invisible,0.99,0.99,0.048,0.8946666666666667,-7.12891361664666e-06,7.158454741257788e-06,0.5368841055943341,1.6800477672146017,0.8097477306205132,3.613092441992245
10,-1,1e-05,invisible,"(224, 224)",invisible,0.99,0.986,0.036,0.8953333333333333,-7.163974466670634e-06,7.1990116792936576e-06,0.5399258759470243,1.683782722431159,0.8036221806282049,3.6048577560383745
11,-1,1e-05,invisible,"(224, 224)",invisible,0.99,0.988,0.062,0.8926666666666667,-7.174457526689458e-06,7.217062317923754e-06,0.5412796738442816,1.6794524132093107,0.810275709236855,3.608305301404739
100,-1,1e-05,invisible,"(224, 224)",invisible,0.99,0.982,0.044,0.896,-7.053140416983793e-06,7.09624644936683e-06,0.5322184837025122,1.680378728700163,0.8047634000179429,3.625434089249802
101,-1,1e-05,invisible,"(224, 224)",invisible,0.99,0.988,0.046,0.896,-7.188841364171359e-06,7.218632605026241e-06,0.5413974453769681,1.6774634779381992,0.8151706954836683,3.601185307976199
1,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.99,0.986,0.24,0.9273333333333333,-8.78997448130139e-05,8.832341193651237e-05,6.624255895238428,2.60921281497985,0.6688657590928111,6.827629676462307
10,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.99,0.984,0.208,0.9166666666666666,-8.92176300547038e-05,8.958894912924854e-05,6.71917118469364,2.626396076459948,0.6417204760498381,6.820248527119039
11,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.99,0.99,0.228,0.92,-8.828233479260615e-05,8.87636899106436e-05,6.6572767432982705,2.6118456520716604,0.6453186814273556,6.772181899871353
100,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.99,0.984,0.232,0.9173333333333333,-8.741626829670474e-05,8.783887623202949e-05,6.587915717402211,2.61540330773185,0.6521418617723338,6.8466598080266765
101,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.99,0.99,0.23,0.9213333333333333,-8.81714802007148e-05,8.855283122505095e-05,6.641462341878821,2.599948165284214,0.6385189089746187,6.7701507144550925
1,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.99,0.986,0.61,0.974,-0.0007922505934926543,0.0007986158354654102,59.89618765990576,3.9311081425174623,0.4336658122520853,10.977657188360915
10,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.99,0.986,0.6,0.9726666666666667,-0.0007988371112188104,0.0008050758470889495,60.38068853167121,3.998817205442954,0.39839000692304766,10.983922021378465
11,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.99,0.988,0.548,0.9653333333333334,-0.0007905134440224208,0.0007968327059670885,59.76245294753164,3.9565525272950586,0.4000335728292883,10.835887424347266
100,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.99,0.986,0.58,0.9706666666666667,-0.0007845643101302202,0.0007907367699737323,59.30525774802992,3.950696820425838,0.4667940645341782,10.954589453054233
101,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.99,0.99,0.558,0.9726666666666667,-0.0007729393811777755,0.0007801527698836415,58.51145774127311,3.919268242272275,0.4296689202324735,10.860783346026695
1,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.992,0.986,0.726,0.9966666666666667,-0.007135570302030495,0.007305333815668961,547.9000361751721,5.64896408161163,0.2116496539947518,16.450837434676515
10,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.992,0.984,0.728,0.998,-0.007000627356165289,0.007195623118410297,539.6717338807723,5.8043292300375455,0.18835120094689994,16.31158008209202
11,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.992,0.986,0.684,0.998,-0.007045644950564694,0.007235381139145312,542.6535854358984,5.730080083270639,0.21355431760784416,15.97856776525045
100,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.992,0.986,0.722,0.9973333333333333,-0.007079668379841672,0.007240269545747269,543.0202159310452,5.681632505107825,0.2772723755786379,16.33325940780607
101,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.992,0.988,0.698,0.9966666666666667,-0.006620421875577619,0.0067783322660125945,508.37491995094456,5.640455664743883,0.25871616046576984,16.232383860281747
1,-1,0.01291549665014884,invisible,"(224, 224)",invisible,0.992,0.984,0.756,1.0,-0.08303472051611707,0.09139419603402225,6854.564702551669,7.782379396540788,0.10366653467196883,23.374862595352756
10,-1,0.01291549665014884,invisible,"(224, 224)",invisible,0.992,0.976,0.762,1.0,-0.07817190663309728,0.08650385558758619,6487.789169068964,8.001691806937057,0.07650285527583915,22.853229208996023
11,-1,0.01291549665014884,invisible,"(224, 224)",invisible,0.992,0.988,0.74,1.0,-0.08065703895451498,0.0894774113152278,6710.805848642084,7.9155914197884085,0.11489807652298802,22.222934063715407
100,-1,0.01291549665014884,invisible,"(224, 224)",invisible,0.992,0.98,0.752,1.0,-0.08494869190368447,0.09298130337820561,6973.59775336542,7.831963550413982,0.1540818066598352,23.139263083004778
101,-1,0.01291549665014884,invisible,"(224, 224)",invisible,0.992,0.986,0.728,1.0,-0.06880712209936049,0.07496812873350445,5622.609655012833,7.7591800006428215,0.13763218841816957,22.97379492143096
1,-1,0.0774263682681127,invisible,"(224, 224)",invisible,0.992,0.984,0.764,1.0,-1.5336461423415055,2.015786643876862,151183.99829076463,10.153063715713808,0.052453325448274454,30.981481912436593
10,-1,0.0774263682681127,invisible,"(224, 224)",invisible,0.992,0.972,0.778,1.0,-1.3930323309188948,1.8230120017858067,136725.9001339355,10.416863844958101,0.028575796142050813,29.928035852443866
11,-1,0.0774263682681127,invisible,"(224, 224)",invisible,0.992,0.986,0.75,1.0,-1.4573563581394762,1.9464719214103232,145985.39410577423,10.323777808373332,0.06360435776612816,28.8345121395608
100,-1,0.0774263682681127,invisible,"(224, 224)",invisible,0.992,0.98,0.774,1.0,-1.6221286712757121,2.0714783434339377,155360.87575754532,10.214538016267081,0.08931757502725853,30.63824007280024
101,-1,0.0774263682681127,invisible,"(224, 224)",invisible,0.992,0.984,0.75,1.0,-1.0774024928906554,1.3987180240878627,104903.85180658971,10.101951616821276,0.06714385599525392,30.404007625495236
