seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,1e-05,0.1,invisible,"(224, 224)",invisible,0.974,0.97,0.122,0.8833333333333333,0.00547503200418851,0.07344869216663638,5508.6519124977285,1.4706781068830896,0.7513257737913388,2.570344418372574
10,1e-05,0.1,invisible,"(224, 224)",invisible,0.974,0.97,0.112,0.886,0.005094230842172164,0.07410260740234186,5557.695555175639,1.473070808909813,0.7665748844312257,2.56925143968159
11,1e-05,0.1,invisible,"(224, 224)",invisible,0.974,0.972,0.118,0.8786666666666667,-0.0007438937569452969,0.00861973658441169,646.4802438308768,1.4693792581331777,0.7523860871154485,2.5598859845933566
100,1e-05,0.1,invisible,"(224, 224)",invisible,0.974,0.972,0.104,0.8826666666666667,0.00711672807089379,0.0916575995297292,6874.31996472969,1.4720134213983231,0.7550834251170924,2.5566852537933356
101,1e-05,0.1,invisible,"(224, 224)",invisible,0.974,0.962,0.146,0.894,0.0078094599938100355,0.10994319717521629,8245.739788141222,1.4703084154432067,0.7442068004442806,2.550043022544453
1,1e-05,0.2782559402207124,invisible,"(224, 224)",invisible,0.996,0.994,0.04,0.892,0.058509854663584195,0.8716294929073144,65372.21196804858,1.6533243019101516,0.8374486297097146,3.0741385767268463
10,1e-05,0.2782559402207124,invisible,"(224, 224)",invisible,0.996,0.994,0.032,0.8933333333333333,0.034974149498319056,0.579630445634668,43472.2834226001,1.6538343607930481,0.8472712996044476,3.0392793403197405
11,1e-05,0.2782559402207124,invisible,"(224, 224)",invisible,0.996,0.994,0.034,0.8926666666666667,0.08083296033500181,1.151377938572565,86353.34539294238,1.6532783142985625,0.8277440046385861,3.0416395802697007
100,1e-05,0.2782559402207124,invisible,"(224, 224)",invisible,0.996,0.994,0.022,0.8946666666666667,0.015468054311738233,0.29425301677421994,22068.976258066494,1.6502100492317313,0.8253562772162429,3.003782542784766
101,1e-05,0.2782559402207124,invisible,"(224, 224)",invisible,0.996,0.992,0.072,0.8993333333333333,0.04783513280039654,0.7230121716643985,54225.91287482988,1.6549697252481301,0.8244085148738696,3.040950078856527
1,1e-05,0.774263682681127,invisible,"(224, 224)",invisible,0.996,0.996,0.122,0.9086666666666666,0.14091016875732798,3.241393553661662,243104.51652462463,1.818165464224839,0.869060543463261,3.4605238806657113
10,1e-05,0.774263682681127,invisible,"(224, 224)",invisible,0.996,0.998,0.1,0.9073333333333333,0.518932306219422,7.723514197209187,579263.564790689,1.8265756980778414,0.8993130619603946,3.482463965600309
11,1e-05,0.774263682681127,invisible,"(224, 224)",invisible,0.996,0.996,0.116,0.9066666666666666,-0.5771876034889382,5.329975190562718,399748.1392922038,1.8240569596736145,0.8610230170714481,3.458729944735959
100,1e-05,0.774263682681127,invisible,"(224, 224)",invisible,0.996,0.996,0.11,0.904,-0.3739205320983753,3.2515626467639285,243867.19850729464,1.8180525405345533,0.8805135845736873,3.4341641094710242
101,1e-05,0.774263682681127,invisible,"(224, 224)",invisible,0.996,0.996,0.134,0.906,-0.05311487177802978,1.1177082335386215,83828.11751539662,1.8301182364217512,0.8735758500363235,3.46512113774107
1,1e-05,2.1544346900318834,invisible,"(224, 224)",invisible,0.996,0.994,0.416,0.9546666666666667,0.5191197461503403,18.462920394570332,1384719.0295927748,1.987869495067155,0.8823996742025195,3.964188264575385
10,1e-05,2.1544346900318834,invisible,"(224, 224)",invisible,0.996,0.998,0.41,0.9473333333333334,-1.1379070084273206,4.081025958569406,306076.94689270545,2.0180822048415927,0.8597515881290632,4.039533639234973
11,1e-05,2.1544346900318834,invisible,"(224, 224)",invisible,0.996,0.996,0.44,0.9493333333333334,1.1107844652474337,25.795237573311507,1934642.817998363,2.0095436477435458,0.8603424832137394,4.009901964157712
100,1e-05,2.1544346900318834,invisible,"(224, 224)",invisible,0.996,0.994,0.422,0.9473333333333334,-4.54460052283243,41.7490862284149,3131181.467131118,1.9881359288873284,0.8555274697953947,3.924566117291305
101,1e-05,2.1544346900318834,invisible,"(224, 224)",invisible,0.996,0.996,0.422,0.9446666666666667,1.062467323765612,25.82498061684019,1936873.5462630142,2.012366470424554,0.8662497134453562,3.974857787684794
1,1e-05,5.994842503189409,invisible,"(224, 224)",invisible,0.996,0.99,0.638,0.9833333333333333,-51.44310224750224,514.5923198106768,38594423.985800765,2.145612957243787,0.7663715693786095,4.425247190829831
10,1e-05,5.994842503189409,invisible,"(224, 224)",invisible,0.996,0.99,0.652,0.98,-46.76985270352224,454.5792417769695,34093443.133272715,2.1401983511461933,0.7518245114089257,4.38022165679761
11,1e-05,5.994842503189409,invisible,"(224, 224)",invisible,0.996,0.99,0.618,0.978,-34.28442980237628,317.11085047154893,23783313.78536617,2.158193508806726,0.7485364429485324,4.445124756686935
100,1e-05,5.994842503189409,invisible,"(224, 224)",invisible,0.996,0.992,0.638,0.98,-18.87168973490239,120.72407568188734,9054305.67614155,2.1360926027603244,0.7263383586028662,4.402615317034041
101,1e-05,5.994842503189409,invisible,"(224, 224)",invisible,0.996,0.992,0.64,0.9713333333333334,-47.41703990002072,454.3157055844286,34073677.918832146,2.1601167644132784,0.7203814150568124,4.426973850926214
1,1e-05,16.68100537200059,invisible,"(224, 224)",invisible,0.996,0.982,0.744,0.998,-459.19102294915626,5040.112422689497,378008431.7017123,2.2353866759232544,0.5890446712316912,4.5701550976875245
10,1e-05,16.68100537200059,invisible,"(224, 224)",invisible,0.996,0.99,0.734,0.9926666666666667,-374.09365390307454,4018.6995074319275,301402463.05739456,2.253710102449563,0.6074344248804262,4.565073826160012
11,1e-05,16.68100537200059,invisible,"(224, 224)",invisible,0.996,0.984,0.756,0.994,-247.0396909448202,2461.126850851036,184584513.81382772,2.2680722917245157,0.4621337811583577,4.718477454536789
100,1e-05,16.68100537200059,invisible,"(224, 224)",invisible,0.996,0.99,0.728,0.994,-420.4332002338987,4554.950017822502,341621251.3366876,2.2254660471589074,0.5640722915299858,4.577456181946946
101,1e-05,16.68100537200059,invisible,"(224, 224)",invisible,0.996,0.986,0.744,0.994,-333.3332598659377,3535.8111728002204,265185837.96001655,2.238808953264332,0.5477699308546611,4.539747702711482
1,1e-05,46.41588833612777,invisible,"(224, 224)",invisible,0.996,0.98,0.788,1.0,-105.91550376711767,1894.5116983571975,142088377.3767898,2.270651745733152,0.5391471066389351,4.667077599474765
10,1e-05,46.41588833612777,invisible,"(224, 224)",invisible,0.996,0.99,0.774,1.0,-110.9791958893981,1890.950156283359,141821261.72125193,2.2883150675045925,0.5647274437581113,4.630925751840597
11,1e-05,46.41588833612777,invisible,"(224, 224)",invisible,0.996,0.978,0.76,1.0,-115.4799321976652,1889.187426367717,141689056.9775788,2.300818782527669,0.27500021074409187,4.693883437217212
100,1e-05,46.41588833612777,invisible,"(224, 224)",invisible,0.996,0.976,0.74,1.0,-118.80820729896915,1887.6361968435904,141572714.76326928,2.2810919390487667,0.46483964963275337,4.68557837188852
