seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.996,0.56,0.9606666666666667,-1.5874801462090793e-10,1.6042829641862123e-10,1.2032122231396592e-05,2.8910636645986387,0.6034026153890214,5.988008009982524
10,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.542,0.97,-1.6283262625955043e-10,1.6357536463534567e-10,1.2268152347650925e-05,2.89917225709813,0.6170810735446971,6.095882072309408
11,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.996,0.598,0.966,-1.5279885582373597e-10,1.5394155160262743e-10,1.1545616370197058e-05,2.899722475854639,0.6134855252669358,6.012417403096302
100,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.592,0.9653333333333334,-1.6057362837178338e-10,1.6172204620318398e-10,1.21291534652388e-05,2.8994757336410686,0.5868560131183042,5.900155558228418
101,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.614,0.9713333333333334,-1.5591205854481775e-10,1.5696797261672585e-10,1.1772597946254439e-05,2.8934098810841387,0.6069184984084333,5.92040153628735
1,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.828,0.9953333333333333,-2.841608058386384e-09,3.7780420231373586e-09,0.00028335315173530186,3.2932472920122895,0.4090316443373129,6.038244874563397
10,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.81,0.9946666666666667,-3.4223540382230594e-09,4.110377749438625e-09,0.0003082783312078969,3.3140580622976223,0.40640870649059757,6.193330726915175
11,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.83,0.9926666666666667,-3.2932386622403665e-09,4.0132338083772876e-09,0.0003009925356282966,3.317748819673596,0.3946805331206811,6.0815360161420955
100,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.818,0.9953333333333333,-3.4977303493078378e-09,4.166460730954687e-09,0.0003124845548216015,3.310246430146989,0.3846083379212266,5.894109215222058
101,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.998,0.998,0.838,0.9926666666666667,-3.307850836880087e-09,3.958478108330009e-09,0.00029688585812475066,3.318472876486381,0.4013315890980877,5.935882197772275
1,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.998,0.998,0.852,1.0,-6.711423829749031e-08,1.6368899047765042e-07,0.012276674285823783,3.5287291949966084,0.3149983828695323,7.137437200161888
10,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.998,0.998,0.852,1.0,-9.108028632452605e-08,1.6040583113013566e-07,0.012030437334760174,3.5715210094129635,0.29822983687918087,7.015455911545676
11,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.998,0.996,0.866,1.0,-9.620773800357008e-08,1.6606738708945835e-07,0.012455054031709377,3.57191013972579,0.2794907066635036,6.997845460140368
