seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.994,0.336,0.9273333333333333,-1.0710683521701183e-06,1.1131724478701187e-06,0.0834879335902589,1.9175920758730423,0.46705621670433883,3.6385837811102872
10,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.996,0.32,0.9293333333333333,-7.217984479905277e-07,7.394074713811842e-07,0.05545556035358881,1.9145741534795382,0.4624446687412648,3.650041820198302
11,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.996,0.304,0.9253333333333333,-1.0409897529050193e-06,1.2737808916694152e-06,0.09553356687520614,1.9189014975170813,0.5080068479258864,3.5849996503707144
100,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.996,0.366,0.934,-7.78939530042875e-07,9.180174230217002e-07,0.06885130672662751,1.9253889776937436,0.4616978841450947,3.6351362917405416
101,-1,1e-05,invisible,"(224, 224)",invisible,0.998,0.996,0.298,0.9246666666666666,-9.127619713688714e-07,1.0041085911961398e-06,0.07530814433971049,1.9228926128457056,0.4458051836420649,3.6228194590434577
1,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,1.0,0.998,0.762,0.986,-5.259696412961182e-05,5.330687114921017e-05,3.998015336190763,2.2815308397601957,0.3032322914223331,4.701344907802677
10,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,1.0,0.998,0.768,0.984,-5.628725567939933e-05,5.759395220796286e-05,4.319546415597214,2.255916324475186,0.307082447692981,4.719605884671256
11,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,1.0,0.998,0.772,0.9813333333333333,-4.418719609219155e-05,4.537911218415424e-05,3.403433413811568,2.2682053400633526,0.3522308278494014,4.694197561668164
100,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,1.0,0.996,0.766,0.982,-4.77495963492598e-05,4.853004519934276e-05,3.639753389950707,2.268500832444673,0.31714797444466813,4.724272139011834
101,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,1.0,0.998,0.778,0.9826666666666667,-4.832618428913884e-05,4.929472952535025e-05,3.6971047144012688,2.2544317842972315,0.26974247933721784,4.534872710561506
1,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,1.0,1.0,0.848,1.0,-0.0010024880235756212,0.0010719795935029098,80.39846951271824,2.451450942452296,0.24777603350616229,5.0328246316474194
10,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,1.0,0.998,0.858,0.9986666666666667,-0.0009856569062971319,0.0010650212902485307,79.8765967686398,2.459422896506144,0.22719164889621446,5.171531029720039
11,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,1.0,1.0,0.878,0.9993333333333333,-0.0010247613286837709,0.0010882998042117595,81.62248531588196,2.4234781694127587,0.2658137046096697,4.902434758881786
100,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,1.0,0.998,0.85,0.9966666666666667,-0.0010089256234487038,0.0010974138325250049,82.30603743937537,2.456130774784602,0.23740602245446363,5.138878219152641
101,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,1.0,0.996,0.85,0.9986666666666667,-0.000949093769463536,0.0009981042960966878,74.85782220725159,2.434109665681809,0.17908242079895276,4.943561064278592
1,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,1.0,0.998,0.864,1.0,-0.008226855981376659,0.009360815455103992,702.0611591327994,2.4947000860004933,0.25488086625633444,5.0173062909946555
10,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,1.0,0.998,0.872,1.0,-0.008210709688430231,0.009219675826327215,691.4756869745412,2.507083173879,0.19309978763633606,5.169720811071941
