seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,1e-05,invisible,"(224, 224)",invisible,0.988,0.986,0.126,0.9053333333333333,-9.052552038469282e-07,9.303701729153659e-07,0.06977776296865244,1.7895588561070528,0.6515133571009698,3.3922984647269234
10,-1,1e-05,invisible,"(224, 224)",invisible,0.988,0.988,0.06,0.8986666666666666,-6.852968300720195e-07,7.031970245160497e-07,0.052739776838703734,1.781787869192193,0.6590707580866743,3.365937010323458
11,-1,1e-05,invisible,"(224, 224)",invisible,0.988,0.986,0.086,0.904,-6.550220974992959e-07,7.041225674248557e-07,0.05280919255686418,1.7907960283273991,0.6627859805405043,3.4138995429605625
100,-1,1e-05,invisible,"(224, 224)",invisible,0.988,0.988,0.106,0.9053333333333333,-5.90090806848289e-07,6.219032642367863e-07,0.04664274481775897,1.791606616453202,0.6464610750114232,3.395248831542025
101,-1,1e-05,invisible,"(224, 224)",invisible,0.988,0.984,0.09,0.9053333333333333,-7.281695323232784e-07,7.533678003877947e-07,0.056502585029084604,1.7868731642818503,0.6307495070760137,3.3986645371742044
1,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.986,0.986,0.516,0.9566666666666667,-4.791413953117139e-05,5.275649922992109e-05,3.9567374422440817,2.0885413346143165,0.5055458240525154,4.391412854176121
10,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.986,0.984,0.49,0.954,-5.0429790406066906e-05,5.9946683918164775e-05,4.496001293862358,2.090932199444489,0.5435905175132576,4.404920364561503
11,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.986,0.984,0.518,0.96,-4.618119418320985e-05,5.24302147351207e-05,3.9322661051340524,2.091596283788531,0.5304249396381449,4.392387702139184
100,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.986,0.984,0.522,0.9586666666666667,-4.3148340849230555e-05,4.813578770861552e-05,3.610184078146164,2.0889168103248377,0.5401005400362429,4.4545663309030985
101,-1,5.994842503189409e-05,invisible,"(224, 224)",invisible,0.986,0.982,0.51,0.9566666666666667,-5.268356667148827e-05,5.8207725930357344e-05,4.365579444776801,2.099838902343952,0.5179134901265396,4.437123318840616
1,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.99,0.984,0.76,0.998,-0.0011225933904464463,0.001233725229225994,92.52939219194955,2.303501171123249,0.5410305402976792,5.070148033369622
10,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.99,0.98,0.758,0.996,-0.001134753957466226,0.0011829501072951965,88.72125804713974,2.2888200298412604,0.5882816761502713,4.993156273608173
11,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.99,0.986,0.754,0.9953333333333333,-0.001099590740654385,0.001149327252514792,86.1995439386094,2.3098229926849743,0.5130791816776391,4.95120033962686
100,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.99,0.978,0.752,0.9946666666666667,-0.001059981950237797,0.0010923334085207969,81.92500563905976,2.287892833050592,0.6230944893751866,5.194498580364097
101,-1,0.00035938136638046257,invisible,"(224, 224)",invisible,0.99,0.982,0.748,0.9973333333333333,-0.0011446147692281616,0.0012363826239518833,92.72869679639125,2.277738263355446,0.5122748633523461,5.0011715833311134
1,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.99,0.982,0.76,1.0,-0.006784863391351703,0.007116334018611287,533.7250513958465,2.360064576957222,0.6663712471482526,5.252529218240326
10,-1,0.0021544346900318843,invisible,"(224, 224)",invisible,0.99,0.974,0.788,1.0,-0.006765643483432723,0.007119331103895917,533.9498327921938,2.3391343684805808,0.5874781526164284,5.195541173861261
