seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,0.0001,badnet,"(6, 6)",badnet,0.946,0.94,0.068,0.8673333333333333,-2.639523606701267e-05,2.7264342462350147e-05,2.044825684676261,1.24993131278891,0.7529619448057838,1.613886346601044
10,-1,0.0001,badnet,"(6, 6)",badnet,0.946,0.946,0.056,0.8713333333333333,-2.6621502299734617e-05,2.7252095593897902e-05,2.0439071695423427,1.2519609728577765,0.7602492425886338,1.622347258745866
11,-1,0.0001,badnet,"(6, 6)",badnet,0.946,0.94,0.06,0.8653333333333333,-2.6429969852365055e-05,2.7219350559831873e-05,2.0414512919873906,1.250517247429517,0.758805313989815,1.6164059199267806
100,-1,0.0001,badnet,"(6, 6)",badnet,0.946,0.946,0.054,0.8653333333333333,-2.656063596548988e-05,2.7148322782794127e-05,2.0361242087095595,1.2514358805325558,0.759573259451844,1.6295502920920824
101,-1,0.0001,badnet,"(6, 6)",badnet,0.946,0.946,0.054,0.8646666666666667,-2.639597977087731e-05,2.71960141700309e-05,2.0397010627523176,1.2502395982297387,0.7605939375068473,1.6173819181235838
1,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.95,0.946,0.062,0.8753333333333333,-0.0006044686370615909,0.0006137247573860782,46.029356803955864,1.950636784613559,0.4060816024090207,3.4075692520548118
10,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.95,0.948,0.052,0.8766666666666667,-0.0006113846608069915,0.0006173611682288658,46.302087617164936,1.9558817834356528,0.4172418628225363,3.416435853485056
11,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.95,0.944,0.056,0.8753333333333333,-0.0006049312309903558,0.0006127277544006554,45.95458158004916,1.953087451702572,0.41618087003650267,3.408008536700017
100,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.95,0.95,0.058,0.8746666666666667,-0.0006074989606397437,0.0006132467669070793,45.993507518030945,1.9537048645456436,0.41422386680586604,3.4307393409378175
101,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.95,0.952,0.054,0.8753333333333333,-0.0006063201912397538,0.0006133799771650328,46.003498287377454,1.9533375804426838,0.41574563680837584,3.4155128433812365
1,-1,0.003593813663804626,badnet,"(6, 6)",badnet,0.962,0.96,0.076,0.8866666666666667,-0.00795052546578524,0.007995833162140347,599.6874871605261,3.311217930131702,0.17113033573280603,6.679958004628601
10,-1,0.003593813663804626,badnet,"(6, 6)",badnet,0.962,0.96,0.076,0.888,-0.00808149633467303,0.008106035137146845,607.9526352860134,3.3166424762220554,0.1836653362360217,6.678606015658415
11,-1,0.003593813663804626,badnet,"(6, 6)",badnet,0.962,0.958,0.078,0.8873333333333333,-0.007977605244662398,0.008007777246491645,600.5832934868735,3.320290329351409,0.1808258092751697,6.6661107360821825
100,-1,0.003593813663804626,badnet,"(6, 6)",badnet,0.962,0.96,0.098,0.89,-0.007993275145832724,0.008016654256348014,601.249069226101,3.31555401240341,0.1793003459896645,6.690401971957658
101,-1,0.003593813663804626,badnet,"(6, 6)",badnet,0.962,0.96,0.07,0.8846666666666667,-0.008094066157153468,0.008116246850588961,608.718513794172,3.3215791835207518,0.17761420082166282,6.721129421763049
1,-1,0.021544346900318846,badnet,"(6, 6)",badnet,0.978,0.966,0.472,0.9366666666666666,-0.07754110261286144,0.07775024200411296,5831.268150308471,5.228447643966416,0.07026786893231768,11.44687070243484
10,-1,0.021544346900318846,badnet,"(6, 6)",badnet,0.978,0.972,0.474,0.9446666666666667,-0.07823625646780268,0.07835866194305544,5876.899645729158,5.225307775384651,0.08115140615138887,11.548863080442853
11,-1,0.021544346900318846,badnet,"(6, 6)",badnet,0.978,0.968,0.516,0.9466666666666667,-0.0791138188899923,0.079230553471623,5942.291510371725,5.252465298360535,0.07726597392907886,11.303112148407305
100,-1,0.021544346900318846,badnet,"(6, 6)",badnet,0.978,0.97,0.576,0.954,-0.07775211446526711,0.07786248140247111,5839.686105185333,5.236882201939673,0.0798023231282061,11.374379405943028
101,-1,0.021544346900318846,badnet,"(6, 6)",badnet,0.978,0.972,0.368,0.9306666666666666,-0.0821093948904518,0.08221578525617568,6166.183894213176,5.258567439985101,0.07005067923245062,11.514867093274283
1,-1,0.1291549665014884,badnet,"(6, 6)",badnet,0.982,0.986,0.954,0.992,-0.7310810492583699,0.7334354236967128,55007.656777253454,7.682683382357419,0.033921708823064396,18.413905018166155
10,-1,0.1291549665014884,badnet,"(6, 6)",badnet,0.982,0.98,0.964,0.9906666666666667,-0.7185016240759838,0.7206058252209528,54045.436891571466,7.63797266865126,0.040990604182981054,18.847154938701213
11,-1,0.1291549665014884,badnet,"(6, 6)",badnet,0.982,0.978,0.966,0.9946666666666667,-0.7393336833132662,0.7417106933829165,55628.30200371874,7.6923165177014425,0.0396643216570973,18.13785193359801
100,-1,0.1291549665014884,badnet,"(6, 6)",badnet,0.982,0.984,0.952,0.9913333333333333,-0.7147825389778861,0.7171395471496025,53785.46603622019,7.690237538974491,0.04837490332879215,18.17006181125398
101,-1,0.1291549665014884,badnet,"(6, 6)",badnet,0.982,0.984,0.958,0.9913333333333333,-0.845312461189555,0.8506009308003621,63795.06981002716,7.714749957173378,0.026586307688887246,18.77705523345919
1,-1,0.774263682681127,badnet,"(6, 6)",badnet,0.992,0.986,0.984,0.998,-9.36168968551579,9.51530568922991,713647.9266922433,10.990921215047393,0.034130405299010555,27.911503762426435
10,-1,0.774263682681127,badnet,"(6, 6)",badnet,0.992,0.984,0.984,0.9993333333333333,-8.548142385216556,8.67081588162315,650311.1911217363,10.858426035293673,0.042342212708770345,29.085623259920105
11,-1,0.774263682681127,badnet,"(6, 6)",badnet,0.992,0.984,0.99,0.9986666666666667,-8.641900648052319,8.79593726121649,659695.2945912367,10.916573914077544,0.03877549151604442,28.058397076572835
100,-1,0.774263682681127,badnet,"(6, 6)",badnet,0.992,0.984,0.978,0.9993333333333333,-8.371548396598651,8.48899357394685,636674.5180460138,10.96360940814143,0.06664312003560793,27.618400375481112
101,-1,0.774263682681127,badnet,"(6, 6)",badnet,0.992,0.988,0.982,0.9986666666666667,-11.852057832356907,12.184732221348671,913854.9166011503,10.990384876199036,0.017531855105595465,29.3571395456259
1,-1,4.641588833612782,badnet,"(6, 6)",badnet,0.99,0.986,0.986,1.0,-200.53269435550712,214.70180679429944,16102635.509572458,15.405469904270284,0.03951537219433265,40.90474788195365
10,-1,4.641588833612782,badnet,"(6, 6)",badnet,0.99,0.986,0.988,1.0,-161.63713711070594,171.43391765178467,12857543.82388385,15.1016477145993,0.026641235750145317,42.47724115929555
11,-1,4.641588833612782,badnet,"(6, 6)",badnet,0.99,0.986,0.992,1.0,-159.16751060058812,173.40244248789023,13005183.186591767,15.235040199691815,0.018776544474714347,41.60731598853935
100,-1,4.641588833612782,badnet,"(6, 6)",badnet,0.99,0.986,0.978,1.0,-153.8605167004873,163.84634667677406,12288476.000758056,15.286646747957482,0.02282606390327448,40.144809352487016
101,-1,4.641588833612782,badnet,"(6, 6)",badnet,0.99,0.984,0.984,0.9993333333333333,-253.9273594565089,280.05716911994915,21004287.683996186,15.280972827767538,0.013639588818146368,43.246957420901964
1,-1,27.825594022071257,badnet,"(6, 6)",badnet,0.988,0.984,0.986,1.0,-6272.094345142016,7088.452055207598,531633904.14056987,20.60005539922582,0.0172769578413897,56.97018302324958
10,-1,27.825594022071257,badnet,"(6, 6)",badnet,0.988,0.986,0.986,1.0,-4379.750724635223,4981.702682124824,373627701.1593618,19.757846575031916,0.0031826050378118914,57.00747185939486
