seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
100,-1,0.1291549665014884,badnet,"(3, 3)",badnet,0.994,0.994,0.994,0.996,-0.006794693223052553,0.028329732801175008,2124.7299600881256,3.6528717202788883,0.26799481149926985,10.400731630723254
101,-1,0.1291549665014884,badnet,"(3, 3)",badnet,0.994,0.994,0.992,0.9973333333333333,-0.007494023044083424,0.02822378635719274,2116.7839767894557,3.63377610317808,0.28357200533523164,9.149534236409822
1,-1,0.774263682681127,badnet,"(3, 3)",badnet,0.994,0.994,0.992,0.9966666666666667,-0.12214237432802448,1.3844954530849307,103837.15898136981,3.674325528699409,0.7028773381098451,10.284943389938146
10,-1,0.774263682681127,badnet,"(3, 3)",badnet,0.994,0.994,0.994,0.9966666666666667,-0.1539771968949117,1.344667437302169,100850.05779766267,3.6576137195528013,0.7575464221044481,10.578023108964109
11,-1,0.774263682681127,badnet,"(3, 3)",badnet,0.994,0.994,0.992,0.9966666666666667,-0.4157050193276521,1.4694859182882496,110211.44387161871,3.6698152733971363,0.5839230086478757,9.861598454973151
100,-1,0.774263682681127,badnet,"(3, 3)",badnet,0.994,0.992,0.996,0.9973333333333333,-0.23204546877611495,1.4322796851231487,107420.97638423616,3.720601474041859,0.5807423609904335,12.5918028663013
101,-1,0.774263682681127,badnet,"(3, 3)",badnet,0.994,0.994,0.994,0.998,-0.2751486466844187,1.4001879855515933,105014.09891636949,3.6870782535413937,0.4865217316464587,10.289094412201527
1,-1,4.641588833612782,badnet,"(3, 3)",badnet,0.992,0.994,0.994,0.9966666666666667,-3.032669495790125,57.71277792511447,4328458.344383585,3.7131201089037096,0.713325330046922,11.171580304371835
10,-1,4.641588833612782,badnet,"(3, 3)",badnet,0.992,0.992,0.994,0.9973333333333333,-4.530427799707931,55.79650135199504,4184737.601399628,3.683503481322389,0.6207152977069526,11.089605206825679
11,-1,4.641588833612782,badnet,"(3, 3)",badnet,0.992,0.992,0.99,0.9973333333333333,-17.746123530575606,61.65380449430619,4624035.337072965,3.7047106899771043,0.5745015332966117,10.44823186293482
100,-1,4.641588833612782,badnet,"(3, 3)",badnet,0.992,0.99,0.994,0.998,-9.387266688503793,61.243731051552125,4593279.828866409,3.7698393574863207,0.6692461947731851,15.854689702047052
101,-1,4.641588833612782,badnet,"(3, 3)",badnet,0.992,0.994,0.992,0.998,-10.077640531659432,58.604438804555784,4395332.910341684,3.716845282791055,0.5843952437185793,11.07828186157848
1,-1,27.825594022071257,badnet,"(3, 3)",badnet,0.99,0.988,0.994,0.9966666666666667,-116.7004395300292,2181.009705653342,163575727.92400062,3.7403613486442358,0.6541166137799512,11.919908876250204
10,-1,27.825594022071257,badnet,"(3, 3)",badnet,0.99,0.99,0.994,0.9973333333333333,-176.354058298783,2142.7519989097896,160706399.91823423,3.698282676190565,0.3909724451867634,11.44228885592686
11,-1,27.825594022071257,badnet,"(3, 3)",badnet,0.99,0.986,0.992,0.9973333333333333,-695.327888962624,2338.3732765976238,175377995.7448218,3.7223314444865974,0.5760086709631401,10.883938028919433
