seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,0.0001,badnet,"(6, 6)",badnet,0.91,0.872,0.14,0.8446666666666667,-9.179507787676535e-08,5.888836413650859e-07,0.04416627310238144,1.6045342353948124,0.046798253146103974,2.241293988911989
10,-1,0.0001,badnet,"(6, 6)",badnet,0.91,0.878,0.122,0.848,-3.677085361219474e-07,4.2937012045752686e-07,0.032202759034314514,1.6101170667163487,0.06489260290317622,2.2486556604905896
11,-1,0.0001,badnet,"(6, 6)",badnet,0.91,0.878,0.124,0.8406666666666667,4.803550849365436e-08,1.6527386808686941e-06,0.12395540106515206,1.6053779704559852,0.06850799684741238,2.242361487737199
100,-1,0.0001,badnet,"(6, 6)",badnet,0.91,0.894,0.106,0.8466666666666667,-2.8103552680581707e-07,3.8998296864045953e-07,0.029248722648034464,1.606450853265207,0.0641936645235317,2.24815136593243
101,-1,0.0001,badnet,"(6, 6)",badnet,0.91,0.882,0.122,0.8393333333333334,-4.4266006913715174e-07,6.883163937996579e-07,0.05162372953497434,1.6067683027795663,0.059956854059475595,2.23927858915287
1,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.956,0.952,0.064,0.882,-3.6550129490903156e-05,3.782078398164106e-05,2.83655879862308,1.9806839056478025,0.0,3.2114162844806424
10,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.956,0.954,0.058,0.882,-3.4995968152430295e-05,3.6114791357056734e-05,2.708609351779255,1.9817083365985741,0.0,3.2111354292467893
11,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.956,0.956,0.056,0.8813333333333333,-3.1935988318283466e-05,3.613890947432186e-05,2.7104182105741397,1.9802545027366987,0.0,3.1710174921339487
100,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.956,0.956,0.046,0.8793333333333333,-1.8437633158626304e-05,4.442946136608648e-05,3.3322096024564862,1.985245730791459,0.0,3.2056260738307767
101,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.956,0.954,0.054,0.8786666666666667,-2.716364051037749e-05,2.9616848268399346e-05,2.221263620129951,1.9836659956872948,0.0,3.214971876361279
