seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,0.0005,0.1,badnet,"(3, 3)",badnet,0.97,0.962,0.04,0.876,-0.00038209075795672936,0.009323656278823375,699.2742209117531,1.664534107425204,0.4845340423038671,2.4158450045057003
10,0.0005,0.1,badnet,"(3, 3)",badnet,0.97,0.972,0.028,0.876,-0.0007926234397834799,0.02004047285830917,1503.0354643731878,1.6629492756761042,0.5123205496401515,2.4268296388083366
11,0.0005,0.1,badnet,"(3, 3)",badnet,0.97,0.968,0.034,0.872,-0.00020530732970226427,0.00931756258214255,698.8171936606911,1.6648744130064492,0.496542828776416,2.430732969935214
100,0.0005,0.1,badnet,"(3, 3)",badnet,0.97,0.96,0.04,0.8693333333333333,-0.000436178068265837,0.037328516590851166,2799.6387443138374,1.6652932775193,0.48832023336955455,2.423866463116002
101,0.0005,0.1,badnet,"(3, 3)",badnet,0.97,0.96,0.042,0.8726666666666667,-0.0007263825418710894,0.018376234877784014,1378.2176158338011,1.6637480820578625,0.47572708671918673,2.412797562718688
1,0.0005,0.21544346900318834,badnet,"(3, 3)",badnet,0.98,0.982,0.026,0.8846666666666667,-0.0015729002209617271,0.08283468831297194,6212.601623472896,1.84351731260762,0.49746312229184875,2.8227584235885628
10,0.0005,0.21544346900318834,badnet,"(3, 3)",badnet,0.98,0.974,0.028,0.8826666666666667,-0.0023181370849452774,0.08461632092614997,6346.224069461248,1.8420905389412228,0.49329226036956875,2.8211946340962895
11,0.0005,0.21544346900318834,badnet,"(3, 3)",badnet,0.98,0.976,0.026,0.882,-0.006118886012370296,0.09029388813124649,6772.041609843487,1.841198583826782,0.4965468813461583,2.8235018112143666
100,0.0005,0.21544346900318834,badnet,"(3, 3)",badnet,0.98,0.972,0.03,0.88,-0.00553334813663356,0.4393267980886946,32949.5098566521,1.8449199973342798,0.49803843428789696,2.845014759175479
101,0.0005,0.21544346900318834,badnet,"(3, 3)",badnet,0.98,0.974,0.026,0.882,-0.0035752106810117844,0.1736826525830666,13026.198943729994,1.838435607542846,0.48756662661609496,2.8212321864036607
1,0.0005,0.46415888336127786,badnet,"(3, 3)",badnet,0.982,0.982,0.018,0.89,-0.019178705794509185,0.2035592852700155,15266.946395251161,2.003147625385842,0.5457753474651973,3.1975999647734326
