seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,0.0001,badnet,"(3, 3)",badnet,0.91,0.872,0.128,0.8446666666666667,-9.179507787676535e-08,5.888836413650859e-07,0.04416627310238144,1.6045444466025105,0.04676509236200088,2.241260828127886
10,-1,0.0001,badnet,"(3, 3)",badnet,0.91,0.878,0.122,0.848,-3.677085361219474e-07,4.2937012045752686e-07,0.032202759034314514,1.6101089129482054,0.06485000611308678,2.2486130637005
11,-1,0.0001,badnet,"(3, 3)",badnet,0.91,0.878,0.124,0.8406666666666667,4.803550849365436e-08,1.6527386808686941e-06,0.12395540106515206,1.6054035505933788,0.06849728031564384,2.2423507712054302
100,-1,0.0001,badnet,"(3, 3)",badnet,0.91,0.894,0.106,0.8466666666666667,-2.8103552680581707e-07,3.8998296864045953e-07,0.029248722648034464,1.6064653650752743,0.06412960136075219,2.2480873027696506
101,-1,0.0001,badnet,"(3, 3)",badnet,0.91,0.882,0.122,0.8393333333333334,-4.4266006913715174e-07,6.883163937996579e-07,0.05162372953497434,1.6067867554294561,0.059912857953070775,2.2392345930464654
1,-1,0.0005994842503189409,badnet,"(3, 3)",badnet,0.956,0.952,0.048,0.8806666666666667,-3.6550129490903156e-05,3.782078398164106e-05,2.83655879862308,1.980712051977715,0.0,3.2113204312066035
10,-1,0.0005994842503189409,badnet,"(3, 3)",badnet,0.956,0.954,0.048,0.882,-3.4995968152430295e-05,3.6114791357056734e-05,2.708609351779255,1.9816670013188824,0.0,3.210991878686581
11,-1,0.0005994842503189409,badnet,"(3, 3)",badnet,0.956,0.956,0.05,0.8813333333333333,-3.1935988318283466e-05,3.613890947432186e-05,2.7104182105741397,1.9802611026173877,0.0,3.171014547561748
100,-1,0.0005994842503189409,badnet,"(3, 3)",badnet,0.956,0.956,0.042,0.8793333333333333,-1.8437633158626304e-05,4.442946136608648e-05,3.3322096024564862,1.98526370743526,0.0,3.2054025548887353
101,-1,0.0005994842503189409,badnet,"(3, 3)",badnet,0.956,0.954,0.046,0.8786666666666667,-2.716364051037749e-05,2.9616848268399346e-05,2.221263620129951,1.9837338511479592,0.0,3.2148355978037664
1,-1,0.003593813663804626,badnet,"(3, 3)",badnet,0.974,0.964,0.038,0.8906666666666667,-0.0012502513576926244,0.001589996174563338,119.24971309225035,2.3986712419410585,0.0,4.435330836821054
10,-1,0.003593813663804626,badnet,"(3, 3)",badnet,0.974,0.972,0.038,0.8946666666666667,-0.0015150166003876345,0.0015337738395412883,115.03303796559662,2.3969926624847253,0.0,4.554344436087113
11,-1,0.003593813663804626,badnet,"(3, 3)",badnet,0.974,0.972,0.056,0.8973333333333333,-0.001261820686303444,0.0012969736662367206,97.27302496775404,2.4017622004112846,0.0,4.514479628978025
100,-1,0.003593813663804626,badnet,"(3, 3)",badnet,0.974,0.97,0.022,0.8893333333333333,-0.0011896288929580559,0.0016951418134372033,127.13563600779024,2.4069267866290245,0.0,4.559815154965262
101,-1,0.003593813663804626,badnet,"(3, 3)",badnet,0.974,0.974,0.038,0.894,-0.0015516029731724272,0.0020655965789173037,154.91974341879776,2.4173136905381454,0.0,4.554614815626087
1,-1,0.021544346900318846,badnet,"(3, 3)",badnet,0.982,0.972,0.538,0.944,-0.04219099174238422,0.05543214091479275,4157.410568609456,2.8179820487778713,0.0,6.316158822443314
10,-1,0.021544346900318846,badnet,"(3, 3)",badnet,0.982,0.98,0.624,0.964,-0.048234882401880695,0.054751153863625,4106.336539771875,2.8003958610942283,0.0,6.381688128544487
11,-1,0.021544346900318846,badnet,"(3, 3)",badnet,0.982,0.976,0.812,0.9773333333333334,-0.043615004205315375,0.12233599825227603,9175.199868920703,2.8046366867824326,0.0,6.142635573962327
100,-1,0.021544346900318846,badnet,"(3, 3)",badnet,0.982,0.976,0.512,0.9486666666666667,-0.05037872969089117,0.05394352427691745,4045.7643207688084,2.8656360079656413,0.0,6.256855792509569
101,-1,0.021544346900318846,badnet,"(3, 3)",badnet,0.982,0.976,0.102,0.9026666666666666,-0.03813607808509251,0.11150167013846098,8362.625260384573,2.838405496298177,0.0,6.375164390222302
1,-1,0.1291549665014884,badnet,"(3, 3)",badnet,0.988,0.974,0.956,0.994,-1.2518854265149362,3.5117797242520843,263383.4793189063,3.429407322334258,0.0,8.086520450227727
10,-1,0.1291549665014884,badnet,"(3, 3)",badnet,0.988,0.976,0.986,0.9953333333333333,-0.9276140872840032,1.5966670624023656,119750.02968017742,3.25940041746893,0.0,7.772174256986587
11,-1,0.1291549665014884,badnet,"(3, 3)",badnet,0.988,0.982,0.992,0.996,-1.0523562186796573,1.9651409275150733,147385.5695636305,3.2926579446640103,0.0,7.279810691183704
100,-1,0.1291549665014884,badnet,"(3, 3)",badnet,0.988,0.978,0.942,0.996,-1.1622471030341475,3.6343268303906062,272574.5122792955,3.327800348813062,0.0,7.311342491844256
101,-1,0.1291549665014884,badnet,"(3, 3)",badnet,0.988,0.978,0.972,0.9946666666666667,-1.0054788506570695,2.062657057713415,154699.27932850612,3.2987898931059716,0.0,7.446765482493467
1,-1,0.774263682681127,badnet,"(3, 3)",badnet,0.984,0.986,0.966,0.9993333333333333,-7.858400701124072,15.192000584877578,1139400.0438658183,3.969024261659264,0.0,9.785171053754446
10,-1,0.774263682681127,badnet,"(3, 3)",badnet,0.984,0.978,0.982,0.9993333333333333,-7.337000882259842,14.931458364986392,1119859.3773739794,3.7831148160378723,0.0,9.55464528843332
11,-1,0.774263682681127,badnet,"(3, 3)",badnet,0.984,0.982,0.986,0.9993333333333333,-7.627951821401681,14.519182808267303,1088938.7106200478,3.862058877409313,0.0,9.238377871834853
100,-1,0.774263682681127,badnet,"(3, 3)",badnet,0.984,0.98,0.946,0.9993333333333333,-7.391539295076621,14.51630529857398,1088722.8973930485,3.8213184689036463,0.0,9.063301488481791
101,-1,0.774263682681127,badnet,"(3, 3)",badnet,0.984,0.982,0.974,0.9993333333333333,-7.759547734319189,14.764476761581134,1107335.757118585,3.9051803320619003,0.0,9.580453306985772
