seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,4.641588833612782,badnet,"(3, 3)",badnet,1.0,0.996,0.904,1.0,-202.58681871235,232.29775546831925,17422331.660123944,14.398020917929017,1.0832971703183298,35.23627232550129
10,-1,4.641588833612782,badnet,"(3, 3)",badnet,1.0,0.996,0.97,1.0,-208.3162426860508,261.9328019210149,19644960.14407612,14.49388010166458,1.3801479918585653,35.86367133863842
11,-1,4.641588833612782,badnet,"(3, 3)",badnet,1.0,0.998,0.956,1.0,-183.59738928240859,232.31005593498145,17423254.19512361,14.481588345803766,0.936567877233368,35.57375892250781
100,-1,4.641588833612782,badnet,"(3, 3)",badnet,1.0,0.998,0.958,1.0,-246.76290586683473,307.91623084883923,23093717.313662942,14.440379434109037,1.4843212582271839,35.332279423735955
101,-1,4.641588833612782,badnet,"(3, 3)",badnet,1.0,0.994,0.934,1.0,-193.3175605542528,244.1341947310182,18310064.604826365,14.769365531243801,1.4797002980412566,38.84598142092503
1,-1,27.825594022071257,badnet,"(3, 3)",badnet,1.0,0.998,0.926,1.0,-6252.45068668737,7651.362522040323,573852189.1530242,18.882063060993204,1.0526333880260368,47.32537530038846
10,-1,27.825594022071257,badnet,"(3, 3)",badnet,1.0,0.996,0.974,1.0,-6592.779208226027,9150.566508558733,686292488.141905,19.101037885603205,1.3524689649007753,48.31700850150232
11,-1,27.825594022071257,badnet,"(3, 3)",badnet,1.0,0.998,0.964,1.0,-5722.432177396559,7970.0261714204025,597751962.8565302,19.088010530016952,0.7673078053227157,47.83784431764203
100,-1,27.825594022071257,badnet,"(3, 3)",badnet,1.0,0.998,0.966,1.0,-7407.961328637863,10331.888189891108,774891614.2418331,18.95986896281777,1.1759950480150432,47.243321196740794
101,-1,27.825594022071257,badnet,"(3, 3)",badnet,1.0,0.994,0.958,1.0,-5743.070522039118,8084.30053644725,606322540.2335438,19.397668759537645,1.39797202444441,52.425311555181956
1,-1,166.81005372000593,badnet,"(3, 3)",badnet,1.0,0.994,0.938,1.0,-224902.0842733898,279695.0645604219,20977129842.031643,23.93389497394461,1.0104938076199712,61.00418238183745
10,-1,166.81005372000593,badnet,"(3, 3)",badnet,1.0,0.994,0.982,1.0,-247843.1630026297,355479.3771537003,26660953286.52752,24.434143479464897,1.2459312366803355,62.44866572430234
11,-1,166.81005372000593,badnet,"(3, 3)",badnet,1.0,0.998,0.964,1.0,-214753.71919368402,306019.23228318593,22951442421.238945,24.393690174906652,0.6529675958227799,61.89802343484049
100,-1,166.81005372000593,badnet,"(3, 3)",badnet,1.0,0.998,0.97,1.0,-253982.71024104767,370799.7070318589,27809978027.38942,24.071583571137936,0.8877221430681731,60.49210912880089
101,-1,166.81005372000593,badnet,"(3, 3)",badnet,1.0,0.994,0.962,1.0,-175842.0374963375,259718.3699237308,19478877744.279808,23.21968373387593,0.8857899011597282,64.46506593259473
1,-1,1000.0,badnet,"(3, 3)",badnet,0.998,0.994,0.94,1.0,-7019072.560050138,9048169.225330474,678612691899.7855,27.45937471572191,0.6509613366888187,70.74538923455937
10,-1,1000.0,badnet,"(3, 3)",badnet,0.998,0.992,0.984,1.0,-8218336.600535804,11870946.23571654,890320967678.7405,28.21541807671159,0.8875627132947914,72.62280683210103
11,-1,1000.0,badnet,"(3, 3)",badnet,0.998,0.994,0.97,1.0,-6828324.762674534,9750593.21259827,731294490944.8702,28.039104316415887,0.5547891173661079,71.73285558879606
100,-1,1000.0,badnet,"(3, 3)",badnet,0.998,0.998,0.972,1.0,-7891861.354192555,11883009.540980218,891225715573.5164,27.580812914383483,0.6087195816267824,69.99403069598041
101,-1,1000.0,badnet,"(3, 3)",badnet,0.998,0.992,0.96,1.0,-6117528.542119625,9142726.643848618,685704498288.6464,27.66115577258353,0.6435129082847089,77.49405299015731
