seed,gamma,c,trigger_type,trigger_size,trigger_type,clf_acc,clfp_acc,clfp_acc_on_backdoor,clfp_acc_tr,avg_I_poison_train_triggered_test_clf,avg_abs_I_poison_train_triggered_test_clf,norm_I_poison_train_triggered_test_clf,mean_loss,min_loss,max_loss
1,-1,0.0001,badnet,"(6, 6)",badnet,0.944,0.94,0.072,0.8733333333333333,-2.6936617193933562e-08,2.735450591574042e-08,0.0020515879436805314,2.3814374470085533,0.12287898463612788,4.5014232845762905
10,-1,0.0001,badnet,"(6, 6)",badnet,0.944,0.944,0.06,0.8753333333333333,-2.721815962711355e-08,2.7530608681365295e-08,0.002064795651102397,2.3874421630357756,0.13644199397378354,4.51376344608635
11,-1,0.0001,badnet,"(6, 6)",badnet,0.944,0.94,0.064,0.874,-2.6873805528770244e-08,2.7249432994961253e-08,0.002043707474622094,2.3840830953178727,0.13645225916955023,4.497537993709662
100,-1,0.0001,badnet,"(6, 6)",badnet,0.944,0.944,0.058,0.8706666666666667,-2.6978117063220924e-08,2.7254582361230598e-08,0.002044093677092295,2.382126865099317,0.13538775538956152,4.508034059195979
101,-1,0.0001,badnet,"(6, 6)",badnet,0.944,0.944,0.062,0.8746666666666667,-2.6956723175586283e-08,2.7312766519160727e-08,0.0020484574889370545,2.3843311487923673,0.13368794908053072,4.514819720448148
1,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.96,0.956,0.102,0.894,-8.341674358921423e-07,8.431596521409315e-07,0.06323697391056986,3.1524196372537037,0.0412136375879155,6.115539006083181
10,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.96,0.958,0.102,0.8966666666666666,-8.665059399974347e-07,8.727863581126691e-07,0.06545897685845019,3.156514207152319,0.057063706853415996,6.239514663349357
11,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.96,0.958,0.11,0.8946666666666667,-8.4617085754425e-07,8.543894615514631e-07,0.06407920961635974,3.1595547813921847,0.05567862575384866,6.189037784820216
100,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.96,0.96,0.142,0.8973333333333333,-8.632184027213552e-07,8.68899381275061e-07,0.06516745359562957,3.1497615663195515,0.05490394098928653,6.142131941184987
101,-1,0.0005994842503189409,badnet,"(6, 6)",badnet,0.96,0.958,0.086,0.8893333333333333,-8.682246578096573e-07,8.733303253137054e-07,0.0654997743985279,3.156110375926759,0.04897633102313207,6.26182674997047
1,-1,0.003593813663804626,badnet,"(6, 6)",badnet,0.974,0.968,0.916,0.9813333333333333,-1.3949557803475445e-05,1.5730536463244274e-05,1.1797902347433205,3.496785828164504,0.03800643147684955,6.954348531790084
10,-1,0.003593813663804626,badnet,"(6, 6)",badnet,0.974,0.972,0.906,0.98,-1.4464881754111148e-05,1.6052310758993047e-05,1.2039233069244786,3.495363837949761,0.05982610500309246,7.243563284800806
